id,related_id,slug,title,presenterDisplayName
501656,102091,talya_hackett_ethical_dilemma_should_we_get_rid_of_mosquitoes,Ethical dilemma: Should we get rid of mosquitoes?,Talya Hackett
501656,90453,ameya_gondhalekar_why_are_cockroaches_so_hard_to_kill,Why are cockroaches so hard to kill?,Ameya Gondhalekar
501656,62347,george_zaidan_the_bug_that_poops_candy,The bug that poops candy,George Zaidan
491828,2354,jennifer_doudna_how_crispr_lets_us_edit_our_dna, How CRISPR lets us edit our DNA,Jennifer Doudna
491828,116453,amy_baxter_how_to_hack_your_brain_when_you_re_in_pain,How to hack your brain when you're in pain,Amy Baxter
491828,95047,tierney_thys_and_christian_sardet_the_smallest_solution_to_one_of_our_biggest_problems,The smallest solution to one of our biggest problems,Tierney Thys and Christian Sardet
491828,1503,jonathan_eisen_meet_your_microbes,Meet your microbes,Jonathan Eisen
491828,1568,ellen_jorgensen_biohacking_you_can_do_it_too,"Biohacking -- you can do it, too",Ellen Jorgensen
491828,437,barry_schuler_genomics_101,Genomics 101,Barry Schuler
498677,117213,gorick_ng_how_to_succeed_in_your_new_job,How to succeed in your new job,Gorick Ng
498677,107321,wendy_suzuki_how_to_calm_your_anxiety_from_a_neuroscientist,"How to calm your anxiety, from a neuroscientist",Wendy Suzuki
498677,107309,gala_jackson_how_to_quit_your_job_without_ruining_your_career,How to quit your job — without ruining your career,Gala Jackson
498677,1735,timothy_bartik_the_economic_case_for_preschool,The economic case for preschool,Timothy Bartik
498677,1667,andreas_schleicher_use_data_to_build_better_schools,Use data to build better schools,Andreas Schleicher
498677,892,charles_leadbeater_education_innovation_in_the_slums,Education innovation in the slums,Charles Leadbeater
496660,40181,hannah_gadsby_three_ideas_three_contradictions_or_not,Three ideas. Three contradictions. Or not.,Hannah Gadsby
496660,66949,aparna_nancherla_the_joy_of_taking_out_the_trash,The joy of taking out the trash,Aparna Nancherla
496660,2394,jane_fonda_and_lily_tomlin_a_hilarious_celebration_of_lifelong_female_friendship,A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin
496660,934,jamil_abu_wardeh_the_axis_of_evil_middle_east_comedy_tour,The Axis of Evil Middle East Comedy Tour,Jamil Abu-Wardeh
496660,1365,chris_bliss_comedy_is_translation,Comedy is translation,Chris Bliss
496660,1928,rupal_patel_synthetic_voices_as_unique_as_fingerprints,"Synthetic voices, as unique as fingerprints",Rupal Patel
501129,117687,josephine_philips_the_simple_solution_to_fast_fashion,The simple solution to fast fashion,Josephine Philips
501129,29968,katharine_hayhoe_the_most_important_thing_you_can_do_to_fight_climate_change_talk_about_it,The most important thing you can do to fight climate change: talk about it,Katharine Hayhoe
501129,31455,katharine_wilkinson_how_empowering_women_and_girls_can_help_stop_global_warming,How empowering women and girls can help stop global warming,Katharine Wilkinson
501129,547,ray_anderson_the_business_logic_of_sustainability,The business logic of sustainability,Ray Anderson
501129,1850,steve_howard_let_s_go_all_in_on_selling_sustainability,Let's go all-in on selling sustainability,Steve Howard
501129,944,nic_marks_the_happy_planet_index,The Happy Planet Index,Nic Marks
502303,1816,george_monbiot_for_more_wonder_rewild_the_world,"For more wonder, rewild the world",George Monbiot
502303,802,juliana_machado_ferreira_the_fight_to_end_rare_animal_trafficking_in_brazil,The fight to end rare-animal trafficking in Brazil,Juliana Machado Ferreira
502303,2066,laurel_braitman_depressed_dogs_cats_with_ocd_what_animal_madness_means_for_us_humans,"Depressed dogs, cats with OCD — what animal madness means for us humans",Laurel Braitman
502303,1039,beverly_dereck_joubert_life_lessons_from_big_cats,Life lessons from big cats,Beverly + Dereck Joubert
502303,29769,eldridge_adams_can_animals_be_deceptive,Can animals be deceptive?,Eldridge Adams
502303,2752,alex_gendler_why_elephants_never_forget,Why elephants never forget,Alex Gendler
496166,66924,ted_ed_the_surprising_effects_of_pregnancy,The surprising effects of pregnancy,TED-Ed
496166,104638,susan_freitas_and_darren_parker_how_does_this_all_female_species_reproduce,How does this all-female species reproduce?,Susan Freitas and Darren Parker
496166,58601,allison_ramsey_and_mary_staicu_the_accident_that_changed_the_world,The accident that changed the world,Allison Ramsey and Mary Staicu
500260,95708,dan_widmaier_the_future_of_fashion_made_from_mushrooms,The future of fashion -- made from mushrooms,Dan Widmaier
500260,83537,madhavi_venkatesan_why_do_your_jeans_wear_out_so_quickly,Why do your jeans wear out so quickly?,Madhavi Venkatesan
500260,25368,aparna_mehta_where_do_your_online_returns_go,Where do your online returns go?,Aparna Mehta
500260,866,johanna_blakley_lessons_from_fashion_s_free_culture,Lessons from fashion's free culture,Johanna Blakley
500260,10193,amit_kalra_3_creative_ways_to_fix_fashion_s_waste_problem,3 creative ways to fix fashion's waste problem,Amit Kalra
500260,7394,mindy_scheier_how_adaptive_clothing_empowers_people_with_disabilities,How adaptive clothing empowers people with disabilities,Mindy Scheier
498681,117213,gorick_ng_how_to_succeed_in_your_new_job,How to succeed in your new job,Gorick Ng
498681,107323,marcos_salazar_5_steps_to_building_a_personal_brand_you_feel_good_about,5 steps to building a personal brand you feel good about,Marcos Salazar
498681,107324,tsedal_neeley_4_ways_to_make_hybrid_work_better_for_everyone,4 ways to make hybrid work better for everyone,Tsedal Neeley
498681,804,joel_levine_why_we_need_to_go_back_to_mars,Why we need to go back to Mars,Joel Levine
498681,2677,nagin_cox_what_time_is_it_on_mars,What time is it on Mars?,Nagin Cox
498681,2476,stephen_petranek_your_kids_might_live_on_mars_here_s_how_they_ll_survive,Your kids might live on Mars. Here's how they'll survive,Stephen Petranek
502031,646,tim_brown_designers_think_big,Designers -- think big!,Tim Brown
502031,207,paola_antonelli_treat_design_as_art,Treat design as art,Paola Antonelli
502031,372,paola_antonelli_design_and_the_elastic_mind,Design and the Elastic Mind,Paola Antonelli
502031,50,stefan_sagmeister_happiness_by_design,Happiness by design,Stefan Sagmeister
502031,431,rob_forbes_ways_of_seeing,Ways of seeing,Rob Forbes
502031,1474,john_hockenberry_we_are_all_designers,We are all designers,John Hockenberry
498820,114534,karen_bakker_could_an_orca_give_a_ted_talk,Could an orca give a TED Talk?,Karen Bakker
498820,115855,al_gore_what_the_fossil_fuel_industry_doesn_t_want_you_to_know,What the fossil fuel industry doesn't want you to know,Al Gore
498820,116412,karen_willcox_how_digital_twins_could_help_us_predict_the_future,"How ""digital twins"" could help us predict the future",Karen Willcox
498820,1380,james_hansen_why_i_must_speak_out_about_climate_change,Why I must speak out about climate change,James Hansen
498820,192,david_keith_a_critical_look_at_geoengineering_against_climate_change,A critical look at geoengineering against climate change,David Keith
498820,2841,tom_gruber_how_ai_can_enhance_our_memory_work_and_social_lives,"How AI can enhance our memory, work and social lives",Tom Gruber
501331,70887,noah_charney_the_strange_history_of_the_world_s_most_stolen_painting,The strange history of the world's most stolen painting,Noah Charney
501331,28418,hayley_levitt_who_decides_what_art_means,Who decides what art means? ,Hayley Levitt
501331,94368,allison_leigh_artemisia_gentileschi_the_woman_behind_the_paintings,Artemisia Gentileschi: The woman behind the paintings,Allison Leigh
499631,108393,emily_grubert_what_happens_to_gas_stations_when_the_world_goes_electric,What happens to gas stations when the world goes electric?,Emily Grubert
499631,112486,shannon_odell_should_you_switch_to_solar,Should you switch to solar?,Shannon Odell
499631,109100,ramez_naam_a_faster_way_to_get_to_a_clean_energy_future,A faster way to get to a clean energy future,Ramez Naam
499631,1754,alex_laskey_how_behavioral_science_can_lower_your_energy_bill,How behavioral science can lower your energy bill,Alex Laskey
499631,23129,deandrea_salvador_how_we_can_make_energy_more_affordable_for_low_income_families,How we can make energy more affordable for low-income families,DeAndrea Salvador
499631,1434,amory_lovins_a_40_year_plan_for_energy,A 40-year plan for energy,Amory Lovins
490116,115309,david_lammy_and_justin_j_pearson_how_to_be_a_leader_for_climate_justice,How to be a leader for climate justice,David Lammy and Justin J. Pearson
490116,117583,al_roker_an_extreme_weather_report_from_america_s_weatherman,An extreme weather report from America's weatherman,Al Roker
490116,99178,alyssa_amor_gibbons_how_to_design_climate_resilient_buildings,How to design climate-resilient buildings,Alyssa-Amor Gibbons
490116,243,al_gore_new_thinking_on_the_climate_crisis,New thinking on the climate crisis,Al Gore
490116,192,david_keith_a_critical_look_at_geoengineering_against_climate_change,A critical look at geoengineering against climate change,David Keith
490116,1380,james_hansen_why_i_must_speak_out_about_climate_change,Why I must speak out about climate change,James Hansen
500040,84188,al_roker_al_gore_david_biello_and_latif_nasser_the_science_of_extreme_weather_and_how_to_reduce_the_harm,The science of extreme weather — and how to reduce the harm,"Al Roker, Al Gore, David Biello and Latif Nasser"
500040,82005,mona_chalabi_how_accurate_is_the_weather_forecast,How accurate is the weather forecast?,Mona Chalabi
500040,113386,george_t_whitesides_the_growing_megafire_crisis_and_how_to_contain_it,The growing megafire crisis — and how to contain it,George T. Whitesides
500040,192,david_keith_a_critical_look_at_geoengineering_against_climate_change,A critical look at geoengineering against climate change,David Keith
500040,243,al_gore_new_thinking_on_the_climate_crisis,New thinking on the climate crisis,Al Gore
500040,1380,james_hansen_why_i_must_speak_out_about_climate_change,Why I must speak out about climate change,James Hansen
501326,1070,cynthia_breazeal_the_rise_of_personal_robots,The rise of personal robots,Cynthia Breazeal
501326,355,rodney_brooks_robots_will_invade_our_lives,Robots will invade our lives,Rodney Brooks
501326,1709,keller_rinaudo_cliffton_a_mini_robot_powered_by_your_phone,A mini robot -- powered by your phone,Keller Rinaudo Cliffton
501326,26073,kate_darling_why_we_have_an_emotional_connection_to_robots,Why we have an emotional connection to robots,Kate Darling
501326,1376,vijay_kumar_robots_that_fly_and_cooperate,Robots that fly ... and cooperate,Vijay Kumar
501326,1281,peter_fankhauser_meet_rezero_the_dancing_ballbot,"Meet Rezero, the dancing ballbot",Péter Fankhauser
500931,75337,grantly_galland_and_raiana_mckinney_meet_the_bluefin_tuna_the_toughest_fish_in_the_sea,"Meet the bluefin tuna, the toughest fish in the sea",Grantly Galland and Raiana McKinney
500931,65354,lucy_cooke_no_one_can_figure_out_how_eels_have_sex,No one can figure out how eels have sex,Lucy Cooke
500931,66092,noah_r_bressman_the_fish_that_walk_on_land,The fish that walk on land,Noah R. Bressman
500483,109967,rebecca_darwent_how_to_fund_real_change_in_your_community,How to fund real change in your community,Rebecca Darwent
500483,65046,darren_walker_how_to_disrupt_philanthropy_in_response_to_crisis,How to disrupt philanthropy in response to crisis,Darren Walker
500483,54863,jasmine_crowe_what_we_re_getting_wrong_in_the_fight_to_end_hunger,What we're getting wrong in the fight to end hunger,Jasmine Crowe
500483,62,bjorn_lomborg_global_priorities_bigger_than_climate_change,Global priorities bigger than climate change,Bjorn Lomborg
500483,983,jessica_jackley_poverty_money_and_love,"Poverty, money -- and love",Jessica Jackley
500483,2489,michael_metcalfe_a_provocative_way_to_finance_the_fight_against_climate_change,A provocative way to finance the fight against climate change,Michael Metcalfe
495827,82956,hongqiao_liu_can_china_achieve_its_ambitious_climate_pledges,Can China achieve its ambitious climate pledges?,Hongqiao Liu
495827,87933,james_k_thornton_why_is_china_appointing_judges_to_combat_climate_change,Why is China appointing judges to combat climate change?,James K. Thornton
495827,111436,keyu_jin_what_the_world_can_learn_from_china_s_innovation_playbook,What the world can learn from China's innovation playbook,Keyu Jin
495827,21646,angel_hsu_how_china_is_and_isn_t_fighting_pollution_and_climate_change,How China is (and isn't) fighting pollution and climate change,Angel Hsu
495827,1059,martin_jacques_understanding_the_rise_of_china,Understanding the rise of China,Martin Jacques
495827,128,john_doerr_salvation_and_profit_in_greentech,Salvation (and profit) in greentech,John Doerr
495602,116405,yvonne_newbold_how_to_meet_your_child_s_difficult_behavior_with_compassion,How to meet your child's difficult behavior with compassion,Yvonne Newbold
495602,61357,ebony_roberts_and_shaka_senghor_how_to_co_parent_as_allies_not_adversaries,"How to co-parent as allies, not adversaries",Ebony Roberts and Shaka Senghor
495602,104497,kristen_nguyen_3_steps_to_help_kids_process_traumatic_events,3 steps to help kids process traumatic events,Kristen Nguyen
495602,1675,bruce_feiler_agile_programming_for_your_family,Agile programming -- for your family,Bruce Feiler
495602,1601,georgette_mulheir_the_tragedy_of_orphanages,The tragedy of orphanages,Georgette Mulheir
495602,1036,rufus_griscom_alisa_volkman_let_s_talk_parenting_taboos,Let's talk parenting taboos,Rufus Griscom + Alisa Volkman
499623,24343,patrickjmt_the_origin_of_countless_conspiracy_theories,The origin of countless conspiracy theories,PatrickJMT
499623,98325,shreya_joshi_what_you_can_learn_from_people_who_disagree_with_you,What you can learn from people who disagree with you,Shreya Joshi
499623,111608,gus_worland_is_someone_you_love_suffering_in_silence_here_s_what_to_do,Is someone you love suffering in silence? Here's what to do,Gus Worland
499623,26075,gillian_gibb_why_can_t_some_birds_fly,Why can't some birds fly?,Gillian Gibb
499623,3590,washington_wachira_for_the_love_of_birds,For the love of birds,Washington Wachira
499623,1703,kees_moeliker_how_a_dead_duck_changed_my_life,How a dead duck changed my life,Kees Moeliker
