id,slug,internalId,description,duration,presenterDisplayName,publishedAt
491499,alex_budak_you_don_t_have_to_be_a_ceo_to_be_a_leader,115050,"Successful leadership in our popular imagination is most often associated with particular kinds of individuals, the ones who adopt the top-down, take-charge, transformational approach to running things. In this talk, writer and educator Alex Budak challenges this convention with the concept of micro-leadership, proposing that leadership doesn't mean constant exertion of control--it means performing small acts that serve others and catalyze big impact.",986,Alex Budak,2023-08-28T20:58:29Z
487521,angeline_murimirwa_school_is_just_the_start_here_s_how_to_help_girls_succeed_for_life,113935,"Education activist and 2023 Audacious Project grantee Angeline Murimirwa knows the power of educating girls, especially in places where they may not have easy access to schooling. But she says that's not enough. In an inspiring talk, she clarifies why a support network around girls -- from the moment they enter the classroom to years after they graduate -- makes a radical difference for their lives in school and beyond. Learn how how her nonprofit CAMFED is building a sisterhood to do just that. (This ambitious idea is a part of the Audacious Project, TED's initiative to inspire and fund global change.)",508,Angeline Murimirwa,2023-07-07T14:51:58Z
481359,alua_arthur_why_thinking_about_death_helps_you_live_a_better_life,111749,"As a death doula, or someone who supports dying people and their loved ones, Alua Arthur spends a lot of time thinking about the end of life. In a profound talk that examines our brief, perfectly human time on this planet, she asks us to look at our lives through the lens of our deaths in seeking to answer the question: ""What must I do to be at peace with myself so that I may live presently and die gracefully?""",1117,Alua Arthur,2023-07-06T14:49:29Z
490106,daniel_finkel_can_you_solve_the_time_traveling_car_riddle,114656,"You and the professor have driven your DeLorean back to the past to fix issues with the spacetime continuum caused by your time traveling. But another DeLorean appears with older versions of you and the professor. The professors panic and explain that the universe could collapse now that you're both in the same time and place. Can you merge the timestreams and travel home? Dan Finkel shows how. [Directed by Igor Coric, Artrake Studio, narrated by Addison Anderson, music by Cem Misirlioglu].",260,Daniel Finkel,2023-07-10T13:22:20Z
490113,shane_campbell_staton_how_life_on_earth_adapts_to_you_and_me,114658,"We tend to think of evolution as a slow, gradual process playing out over millions of years. But evolutionary biologist Shane Campbell-Staton says nature is now changing at breakneck speed to keep up with the world humanity has built. From tuskless elephants who escape poachers to wolves living in the radioactive Chernobyl Exclusion Zone, Campbell-Staton unpacks how life is rapidly adapting in surprising ways -- and asks us to rethink how we can protect the planet's biodiversity.",726,Shane Campbell-Staton,2023-07-05T14:55:08Z
490296,johann_daniel_harnoss_how_your_company_can_gain_a_global_talent_advantage,114660,"If a diverse workforce makes a better company, why don't more businesses hire internationally? Innovation and migration strategist Johann Daniel Harnoss details the advantage of global talent and how to best build the systems and culture to welcome immigrants to your staff.",699,Johann Daniel Harnoss,2023-07-03T15:00:32Z
488026,jack_cooper_and_catalina_pimiento_why_did_megalodon_go_extinct,114060,"20 million years ago, the ocean housed a creature so colossal that its stomach could reach volumes of almost 10,000 liters— big enough to fit an entire orca. It was the megalodon, the biggest shark to ever live. So, what was it like when megalodon ruled the seas? And what brought this formidable predator to extinction? Jack Cooper and Catalina Pimiento investigate. [Directed by Vitalii Nebelskyi, and action creative agency, narrated by Jack Cutmore-Scott, music by Cem Misirlioglu, WORKPLAYWORK].",304,Jack Cooper and Catalina Pimiento,2023-07-10T13:21:43Z
489754,machine_dazzle_how_to_unleash_your_inner_maximalist_through_costume,114532,"Tapping into the transformational power of costume, concept artist Machine Dazzle takes us on a maximalist journey through art, history and fashion. From a jaw-droppingly intricate '60s bouffant ensemble to a 24-hour show of extravagant outfits, Dazzle shares pieces that channel unrealized dreams, urging us all to fully embrace the beautiful complexity of being ourselves.",856,Machine Dazzle,2023-06-30T14:51:03Z
489899,how_to_be_a_better_human_how_to_embrace_and_challenge_the_idea_of_beauty_w_elise_hu,114590,"Humans have always been captivated by beauty, and for almost as long, we've been marketed products and new technologies to help us achieve certain beauty standards. Elise Hu is a journalist and the author of ""Flawless: Lessons in looks and culture from the K-beauty industry."" In this episode, she shares the fascinating insights she's learned from years of studying the $10 billion K-beauty industry and the cutting-edge skincare, niche makeup products, and technology that promise to optimize our appearance. Elise and Chris talk about the real stakes of placing a premium on our looks, why a more inclusive version of ""beauty"" is worth pursuing, and how we can both enjoy and push back against the very human desire to feel beautiful. Listen and subscribe to How to Be a Better Human and more podcasts from the TED Audio Collective at audiocollective.ted.com For the full text transcript, visit go.ted.com/BHTranscripts  ",1981,How to Be a Better Human,2023-06-29T21:16:59Z
488439,fabio_pacucci_gravity_vs_pressure_the_battle_that_formed_the_universe,114203,"It's time for the biggest battle in the Universe: the Big Bang. In one corner is gravity— the force that brings all matter together. In the other is pressure— the force that can push matter away. Over the next several hundred thousand years, these two contenders will be wrestling for the fate of the Universe. But what are these powers fighting over? Fabio Pacucci digs into this historic matchup. [Directed by Joseph Clark, narrated by Jack Cutmore-Scott, music by Salil Bhayani, cAMP Studio].",295,Fabio Pacucci,2023-06-29T15:05:41Z
489889,jioji_ravulo_a_liberating_vision_of_identity_that_transcends_labels,114588,"How can we move past society's inclination to box people in with binary thinking and labels? Social work professor Jioji Ravulo believes we need to embrace multiplicity, exploring how Indigenous perspectives can help create more welcoming, collective communities for everyone.",987,Jioji Ravulo,2023-06-29T14:59:57Z
476204,rebecca_darwent_how_to_fund_real_change_in_your_community,109967,"Is there a way to give back that benefits everyone? Citing the success of collective giving practices from around the world, philanthropic advisor Rebecca Darwent asks donors to let communities lead decision-making, ushering in a new era of philanthropy that's rooted in interconnected humanity.",754,Rebecca Darwent,2023-06-28T14:47:23Z
487161,susanne_buckley_zistel_what_caused_the_rwandan_genocide,113932,"For one hundred days in 1994, the African country of Rwanda suffered a horrific campaign of mass murder. Neighbor turned against neighbor as violence engulfed the region, resulting in the deaths of over one-tenth of the country's population. How did this happen? And why didn't international organizations intervene? Susanne Buckley-Zistel digs into the history of the Rwandan Genocide. [Directed by Mohammad Babakoohi, narrated by Christina Greer, music by Aron Fard]. ",365,Susanne Buckley-Zistel,2023-06-27T15:01:39Z
